path,outfit,gender,category,style,color,season,material,description,error,category_group,uuid,ext
outfits/male/outfit_011/da1317b9-75ee-4fbb-9e2f-af97bef45975.jpg,outfit_011,male,t-shirt,casual,white with silver detailing,all-seasons,cotton,"This silver-trimmed white t-shirt features a classic round neckline and short sleeves, making it versatile for everyday wear. The subtle yet striking silver trim around the collar and cuffs adds sophistication while remaining understated. Its lightweight cotton fabric ensures comfort throughout the day, whether worn alone as a base layer or paired with casual trousers or jeans. It pairs well with chinos, cargo pants, or even denim shorts, offering flexibility in both formal and relaxed settings. The simple design allows it to complement various accessories such as silver jewelry or neutral-colored bags, creating a polished look suitable for both workweek and weekend activities.",,top,da1317b9-75ee-4fbb-9e2f-af97bef45975,jpg
outfits/male/outfit_012/0e7291dc-a202-44e8-b091-86e95e5e8262.jpg,outfit_012,male,trousers,classic,darkslategray with charcoal accents,all-seasons,wool blend,"These cropped trousers are crafted from a luxurious wool blend that provides both comfort and durability. The deep darkslategray hue exudes sophistication and elegance, while subtle charcoal accents add depth and interest. The cropped length ensures a modern and tailored fit, making these trousers ideal for a variety of occasions. They pair effortlessly with a crisp button-down shirt for a business-casual look or can be styled with a bold sweater for a more relaxed vibe. Their classic style makes them versatile enough to transition seamlessly between daytime meetings and evening events.",,bottom,0e7291dc-a202-44e8-b091-86e95e5e8262,jpg
outfits/male/outfit_012/573c61b6-4d9a-478c-b2e1-c25f46ae8ef1.jpg,outfit_012,male,jacket,casual,black,all-seasons,stretchy fabric,"This black jacket is designed for maximum comfort and versatility. Made from a soft, stretchy fabric that molds to your body's contours, it offers both ease of movement and a flattering fit. The casual style makes it perfect for everyday wear, whether you're running errands, hanging out with friends, or simply chilling at home. Its unstructured design allows it to pair effortlessly with various bottoms such as jeans, chinos, or trousers. The sleek black color complements almost any outfit, making it an essential addition to any man's wardrobe.",,outerwear,573c61b6-4d9a-478c-b2e1-c25f46ae8ef1,jpg
outfits/male/outfit_012/810991e4-0160-4bff-8e3a-72a1823af633.jpg,outfit_012,male,sweater,classic,light gray with white accents,winter,wool,"This light gray cable-knit sweater features subtle white accents that add a touch of elegance and sophistication. The classic cable pattern provides texture and depth, creating a warm and cozy look perfect for chilly autumn and winter days. Its loose fit allows for maximum comfort while maintaining a refined appearance. Pair this sweater with dark jeans or khakis for a casual yet polished outfit, or dress it up with slacks and a button-down shirt for a more formal ensemble. The lightweight wool material ensures breathability and durability, making it versatile enough for layering under jackets or wearing alone. This piece evokes a sense of warmth, refinement, and timeless style.",,top,810991e4-0160-4bff-8e3a-72a1823af633,jpg
outfits/male/outfit_012/9684484f-bcd1-4ce7-87f5-c65015834d51.jpg,outfit_012,male,sneakers,casual,gray,all-seasons,leather,"These gray sneakers feature clean lines and a timeless design that exudes sophistication while maintaining a casual vibe. The lace-up closure adds versatility and allows for a custom fit. Made from high-quality leather, these shoes offer comfort and durability. They are suitable for everyday wear, perfect for pairing with jeans, chinos, or dress pants. These sneakers create a modern yet understated look, making them ideal for both workweek commutes and weekend excursions.",,footwear,9684484f-bcd1-4ce7-87f5-c65015834d51,jpg
outfits/male/outfit_013/43f0a4d2-7816-4bf8-ba9d-d55b8fb8fbf1.jpg,outfit_013,male,sweater,classic,dimgray with brown accents,all-seasons,wool blend,"This drab gray sweater features a sophisticated classic style with a refined collar and traditional buttons down the front. The subtle inclusion of warm brown accents adds depth and texture, creating a chic yet understated appearance. Ideal for both casual and business settings, this piece pairs effortlessly with trousers, slacks, or jeans for a polished look. Its versatile nature makes it suitable for year-round wear, transitioning seamlessly from autumn evenings to winter days. With its tailored fit and cozy warmth, this sweater will enhance your everyday wardrobe while showcasing your personal taste in style.",,top,43f0a4d2-7816-4bf8-ba9d-d55b8fb8fbf1,jpg
outfits/male/outfit_013/8d6e1907-7bdb-4fcc-984f-6f1a91d3c765.jpg,outfit_013,male,boot,classic,black,all-seasons,sued,"These classic Chelsea boots are made from premium black sued material, offering both style and comfort. The sleek design features a smooth upper with a subtle texture that enhances its appearance. The lace-up closure provides a custom fit while also adding to the traditional appeal. These boots are versatile enough to pair with casual outfits like jeans and chinos, as well as dressier ensembles such as slacks and suits. Their all-seasons nature makes them suitable for various weather conditions, making them a must-have addition to any man's wardrobe.",,footwear,8d6e1907-7bdb-4fcc-984f-6f1a91d3c765,jpg
outfits/male/outfit_013/a14dd25e-8304-4b54-a59e-ed3e1b6bf6a9.jpg,outfit_013,male,cargo pants,classic,darkslategray with navy undertones,all-seasons,denim,"These darkslategray cargo pants embody the classic style of a timeless staple in men's apparel. Made from durable denim fabric, they offer comfort and versatility suitable for both casual and semi-formal occasions. The pants feature multiple functional pockets, providing ample storage space for everyday essentials while maintaining a sophisticated appearance. The subtle navy undertones enhance the depth and sophistication of the dark gray shade, making them versatile enough to pair with a variety of tops, shirts, and jackets. Whether worn casually with a tee and sneakers for weekend outings or paired with a button-down shirt and loafers for work, these cargo pants effortlessly transition between different settings.",,bottom,a14dd25e-8304-4b54-a59e-ed3e1b6bf6a9,jpg
outfits/male/outfit_014/014c5305-00d1-48c3-87c6-e80bbdd92492.jpg,outfit_014,male,sweater,classic,darkslategray with brown accents,all-seasons,wool,"This darkslategray turtle-neck sweater features subtle brown accents that add depth and texture to its classic design. Made from premium wool, it offers warmth and durability suitable for both cool autumn evenings and chilly winter days. The smooth, soft fabric provides comfort while maintaining a polished appearance. Its slightly relaxed fit allows for easy layering under jackets or over shirts, creating versatile looks for various occasions. Pair it with dark jeans or trousers for a sophisticated business casual outfit, or wear it with khakis and loafers for a more formal ensemble.",,top,014c5305-00d1-48c3-87c6-e80bbdd92492,jpg
outfits/male/outfit_014/4ec56541-eb9f-4bf2-93c4-b1072d24661b.jpg,outfit_014,male,jeans,classic,black with dark blue detailing,all-seasons,denim,"These Mango Slim Straight Jeans feature a classic design that exudes sophistication and versatility. Made from high-quality denim fabric, these jeans offer both comfort and style. The slim fit enhances the wearer's figure while maintaining a modern silhouette. The dark blue stitching and detailing add a subtle touch of elegance, making them suitable for both casual and semi-formal occasions. These jeans pair well with a variety of tops, such as button-down shirts, t-shirts, or sweaters, allowing for endless outfit combinations. They also work perfectly under coats during colder months or as part of a chic summer ensemble. With their timeless look and comfortable fit, these jeans are ideal for everyday wear and will complement any man's wardrobe.",,bottom,4ec56541-eb9f-4bf2-93c4-b1072d24661b,jpg
outfits/male/outfit_014/9892c0eb-e145-4213-9297-859c5818672a.jpg,outfit_014,male,boot,classic,darkslategray with black detailing,all-seasons,leather,"These darkslategray Chelsea boots feature a classic design with understated elegance. Crafted from premium leather, they boast a sophisticated texture that adds depth and sophistication to any outfit. The boot's slender silhouette offers comfort while maintaining a stylish appearance. Its sleek profile complements both casual and formal attire, making it versatile enough for everyday wear or special occasions. The contrasting black detailing enhances its modern appeal, creating a subtle yet impactful look. Pair these boots with skinny jeans and a button-down shirt for a polished office vibe, or opt for chinos and a casual sweater for a relaxed weekend ensemble.",,footwear,9892c0eb-e145-4213-9297-859c5818672a,jpg
